sample_idx,config,true_label,pred_orig,target_class,pred_cf,l2_norm,normalized_distance,sparsity_pct,n_components_changed,range_validity,autocorr,temporal_consistency,confidence,validity,elapsed,n_iter,error
267,imfact_baseline,1,1,0,1,5.705852508544922,0.11344160424044818,0.0,2,0.984375,0.9466176403187019,1.0,0.3849964737892151,0.0,0.025420427322387695,20,
267,hungarian_matching,1,1,0,0,5.656665325164795,0.11246368324050042,0.0,1,0.953125,0.9892166974550022,1.0,0.5246627926826477,1.0,0.006003856658935547,1,
267,composite_reference,1,1,0,0,5.656665325164795,0.11246368324050042,0.0,1,0.953125,0.9892166974550022,1.0,0.5246627926826477,1.0,0.012495279312133789,1,
267,fourier_decomposition,1,1,0,0,12.441872596740723,0.24736461116298172,0.0,2,0.5546875,0.8901520247543352,1.0,0.5557504296302795,1.0,0.0056421756744384766,2,
294,imfact_baseline,0,0,2,2,4.981046676635742,0.1333670478253609,0.0,4,1.0,0.9872857921781397,1.0,0.48886144161224365,1.0,0.0058879852294921875,4,
294,hungarian_matching,0,0,2,2,4.83761739730835,0.12952674260490607,0.0,2,0.9921875,0.9971085855843316,1.0,0.4563486874103546,1.0,0.006237506866455078,2,
294,composite_reference,0,0,2,2,6.02431058883667,0.16130033918069286,0.0,3,0.9765625,0.9968786777578165,1.0,0.52884840965271,1.0,0.011837244033813477,3,
294,fourier_decomposition,0,0,2,0,7.998342990875244,0.2141548677291599,0.0,3,0.96875,0.8192729833271504,1.0,0.39686575531959534,0.0,0.0066678524017333984,4,
345,imfact_baseline,2,2,0,0,2.4051449298858643,0.05496006713999177,0.0,1,0.9765625,0.9990910332030953,1.0,0.5203835368156433,1.0,0.00609135627746582,1,
345,hungarian_matching,2,2,0,0,2.4051449298858643,0.05496006713999177,0.0,1,0.9765625,0.9990910332030953,1.0,0.5203835368156433,1.0,0.005236148834228516,1,
345,composite_reference,2,2,0,0,6.103741645812988,0.1394768550080535,0.0,1,0.984375,0.9878686120645568,1.0,0.4117061197757721,1.0,0.010614871978759766,1,
345,fourier_decomposition,2,2,0,0,3.5775012969970703,0.08174963139776245,0.0,1,0.9609375,0.9888667888725736,1.0,0.5286726355552673,1.0,0.004379749298095703,1,
351,imfact_baseline,0,0,2,2,10.358793258666992,0.23675441193994765,0.0,4,0.984375,0.9066262529453841,1.0,0.350412517786026,1.0,0.006661415100097656,4,
351,hungarian_matching,0,0,2,2,10.141301155090332,0.23178354189764888,0.0,5,0.96875,0.9599303932225921,1.0,0.39325204491615295,1.0,0.02045583724975586,20,
351,composite_reference,0,0,2,0,10.017369270324707,0.2289510285183761,0.0,5,0.9296875,0.9817073824104603,1.0,0.5135474801063538,0.0,0.01329803466796875,5,
351,fourier_decomposition,0,0,2,0,6.414907455444336,0.14661530588924496,0.0,1,0.953125,0.9744562338452194,1.0,0.5298982858657837,0.0,0.005822420120239258,4,
382,imfact_baseline,2,2,1,1,9.54660415649414,0.1771792200683023,0.0,3,0.8359375,0.9758177909890345,1.0,0.4335472583770752,1.0,0.006450176239013672,3,
382,hungarian_matching,2,2,1,1,9.54660415649414,0.1771792200683023,0.0,3,0.8359375,0.9758177909890345,1.0,0.4335472583770752,1.0,0.005804777145385742,3,
382,composite_reference,2,2,1,1,13.198974609375,0.24496501464340598,0.0,5,0.875,0.935183909078538,1.0,0.5085725784301758,1.0,0.011986732482910156,5,
382,fourier_decomposition,2,2,1,1,14.216161727905273,0.2638433945751976,0.0,4,0.921875,0.6912674831324833,1.0,0.39520537853240967,1.0,0.005780935287475586,4,
441,imfact_baseline,1,1,0,0,8.560561180114746,0.15874661545683308,0.0,5,0.9765625,0.9233294675253055,1.0,0.5352311134338379,1.0,0.006261587142944336,5,
441,hungarian_matching,1,1,0,0,9.161033630371094,0.16988174633758557,0.0,1,0.8046875,0.9983464075130392,1.0,0.5724034309387207,1.0,0.006473541259765625,1,
441,composite_reference,1,1,0,0,10.397042274475098,0.19280222839461233,0.0,3,0.796875,0.959043779019316,1.0,0.5722373723983765,1.0,0.010302066802978516,3,
441,fourier_decomposition,1,1,0,0,5.184134006500244,0.09613431996937782,0.0,1,0.9609375,0.9803792893572381,1.0,0.4573962688446045,1.0,0.004420757293701172,1,
460,imfact_baseline,0,0,2,2,8.11889934539795,0.21614888813414354,0.0,5,0.96875,0.9709684784709749,1.0,0.39325204491615295,1.0,0.006623029708862305,5,
460,hungarian_matching,0,0,2,2,5.5613694190979,0.14805994819022092,0.0,3,0.96875,0.9909142327314193,1.0,0.39554575085639954,1.0,0.0058002471923828125,3,
460,composite_reference,0,0,2,0,8.408282279968262,0.223853109715339,0.0,5,0.90625,0.9700191783815331,1.0,0.38817083835601807,0.0,0.019345521926879883,5,
460,fourier_decomposition,0,0,2,2,8.920180320739746,0.23748133537052227,0.0,3,0.96875,0.9482865831658688,1.0,0.3788406550884247,1.0,0.0062408447265625,3,
472,imfact_baseline,2,2,0,0,5.2671356201171875,0.09777532338963256,0.0,2,0.921875,0.9679786282520421,1.0,0.37640872597694397,1.0,0.006039857864379883,2,
472,hungarian_matching,2,2,0,0,11.841629028320312,0.21981949796050984,0.0,2,0.8046875,0.9821074035405023,1.0,0.3845958113670349,1.0,0.007084369659423828,2,
472,composite_reference,2,2,0,0,12.867790222167969,0.2388684174899663,0.0,3,0.6953125,0.9839541958110943,1.0,0.5205195546150208,1.0,0.011004209518432617,3,
472,fourier_decomposition,2,2,0,0,11.54450798034668,0.21430395618472353,0.0,2,0.9609375,0.7923055757203414,1.0,0.5072093605995178,1.0,0.005586862564086914,2,
503,imfact_baseline,1,1,2,2,12.947687149047852,0.2714362756293968,0.0,4,0.875,0.974036514653889,1.0,0.3967862129211426,1.0,0.009809017181396484,4,
503,hungarian_matching,1,1,2,2,12.487558364868164,0.2617901016023389,0.0,3,0.9453125,0.982729298280666,1.0,0.4620104730129242,1.0,0.00690913200378418,3,
503,composite_reference,1,1,2,2,11.538200378417969,0.2418876902207035,0.0,3,0.953125,0.9988085472110798,1.0,0.43098077178001404,1.0,0.010879278182983398,3,
503,fourier_decomposition,1,1,2,2,14.442561149597168,0.30277492527186695,0.0,2,0.8828125,0.8579376552452694,1.0,0.44482967257499695,1.0,0.00968027114868164,2,
531,imfact_baseline,0,0,2,2,6.0547709465026855,0.16247854730543926,0.0,3,0.984375,0.9319769168884442,1.0,0.3625788986682892,1.0,0.00667572021484375,3,
531,hungarian_matching,0,0,2,2,5.601991653442383,0.1503283070343494,0.0,4,0.9765625,0.9867890430810886,1.0,0.4939102828502655,1.0,0.01317739486694336,4,
531,composite_reference,0,0,2,2,4.777089595794678,0.1281922280348154,0.0,3,0.984375,0.9988184961424532,1.0,0.3685953915119171,1.0,0.013384342193603516,3,
531,fourier_decomposition,0,0,2,2,4.3638014793396,0.11710172545865943,0.0,1,0.984375,0.9982972267841194,1.0,0.5105166435241699,1.0,0.00437164306640625,1,
532,imfact_baseline,1,1,2,2,15.791439056396484,0.3417710626229816,0.0,5,0.953125,0.9717114496064854,1.0,0.3862902820110321,1.0,0.04975008964538574,15,
532,hungarian_matching,1,1,2,2,14.806341171264648,0.3204507795387883,0.0,2,0.890625,0.9949950454684062,1.0,0.42292946577072144,1.0,0.006142139434814453,2,
532,composite_reference,1,1,2,2,14.463119506835938,0.31302249940876975,0.0,2,0.921875,0.9985841904281705,1.0,0.5177606344223022,1.0,0.00959920883178711,2,
532,fourier_decomposition,1,1,2,2,17.86407470703125,0.3866287153180846,0.0,3,0.9453125,0.9027040215165515,1.0,0.37433233857154846,1.0,0.011649370193481445,3,
549,imfact_baseline,1,1,2,2,14.109878540039062,0.30418654485396274,0.0,4,0.953125,0.8806462036491219,1.0,0.4228631258010864,1.0,0.008638858795166016,4,
549,hungarian_matching,1,1,2,2,14.109878540039062,0.30418654485396274,0.0,4,0.953125,0.8806462036491219,1.0,0.4228631258010864,1.0,0.008168458938598633,4,
549,composite_reference,1,1,2,0,13.085768699645996,0.28210836515765136,0.0,2,0.8984375,0.9919171535761222,1.0,0.5410346984863281,0.0,0.011568307876586914,4,
549,fourier_decomposition,1,1,2,0,19.690353393554688,0.4244927090437108,0.0,4,0.9375,0.3697234270978172,1.0,0.4324363172054291,0.0,0.005445241928100586,4,
667,imfact_baseline,2,2,0,0,5.803035736083984,0.11500681332406365,0.0,3,0.9140625,0.9964112388749771,1.0,0.42205703258514404,1.0,0.012651205062866211,8,
667,hungarian_matching,2,2,0,0,7.803174018859863,0.1546463297032524,0.0,2,0.953125,0.9584313005454168,1.0,0.3958815932273865,1.0,0.011515140533447266,7,
667,composite_reference,2,2,0,2,4.734094619750977,0.09382212361827769,0.0,1,0.9453125,0.9572394656755444,1.0,0.3639010488986969,0.0,0.015804290771484375,5,
667,fourier_decomposition,2,2,0,0,17.845033645629883,0.3536597992121841,0.0,4,0.96875,0.6800013965950119,1.0,0.4967387914657593,1.0,0.005504131317138672,4,
679,imfact_baseline,1,1,0,0,13.415559768676758,0.24703662819109853,0.0,4,0.7578125,0.9897498038271472,1.0,0.5590043663978577,1.0,0.006972551345825195,4,
679,hungarian_matching,1,1,0,0,4.781854152679443,0.08805395725176281,0.0,2,0.9453125,0.9998254062087338,1.0,0.4513701796531677,1.0,0.00797581672668457,2,
679,composite_reference,1,1,0,0,7.3898491859436035,0.13607806585891769,0.0,4,0.9765625,0.9974432173218187,1.0,0.44242265820503235,1.0,0.01267552375793457,4,
679,fourier_decomposition,1,1,0,0,4.458077430725098,0.08209187210156876,0.0,1,0.921875,0.9647127720736209,1.0,0.37890806794166565,1.0,0.01156926155090332,1,
695,imfact_baseline,1,1,0,0,4.924318790435791,0.09617678967195328,0.0,2,0.9921875,0.9480075112926489,1.0,0.37551531195640564,1.0,0.010560989379882812,2,
695,hungarian_matching,1,1,0,0,6.19395637512207,0.12097406055115495,0.0,2,0.90625,0.9994452528879328,1.0,0.5044993758201599,1.0,0.022675275802612305,2,
695,composite_reference,1,1,0,0,6.563205718994141,0.12818586344073757,0.0,2,0.9140625,0.9993342195612466,1.0,0.4916483163833618,1.0,0.023295879364013672,2,
695,fourier_decomposition,1,1,0,0,11.331622123718262,0.22131772616988826,0.0,2,0.953125,0.7626460142011012,1.0,0.4979002773761749,1.0,0.0070040225982666016,2,
734,imfact_baseline,0,0,2,2,10.713932991027832,0.25067289755211775,0.0,5,0.9296875,0.9527600255221078,1.0,0.38305380940437317,1.0,0.04047870635986328,15,
734,hungarian_matching,0,0,2,2,8.00720500946045,0.1873438337439821,0.0,3,0.96875,0.9922743869270768,1.0,0.37680792808532715,1.0,0.018509387969970703,3,
734,composite_reference,0,0,2,0,11.556798934936523,0.27039335395076497,0.0,5,0.8984375,0.9633952971002765,1.0,0.524344801902771,0.0,0.07518959045410156,5,
734,fourier_decomposition,0,0,2,0,7.170255661010742,0.16776180738112,0.0,1,0.9375,0.9937410416591936,1.0,0.4535962641239166,0.0,0.03498411178588867,4,
748,imfact_baseline,1,1,2,2,8.173707008361816,0.13817237245843764,0.0,3,0.90625,0.9790493747072264,1.0,0.38637831807136536,1.0,0.017447233200073242,8,
748,hungarian_matching,1,1,2,2,10.63205623626709,0.17972951963823583,0.0,4,0.921875,0.9766710481696762,1.0,0.3744611144065857,1.0,0.009500503540039062,9,
748,composite_reference,1,1,2,2,11.337491035461426,0.1916545372244679,0.0,3,0.9609375,0.9800569408943376,1.0,0.5251062512397766,1.0,0.011389017105102539,3,
748,fourier_decomposition,1,1,2,2,11.574020385742188,0.19565294595760596,0.0,3,0.8984375,0.9158220313551775,1.0,0.5293235778808594,1.0,0.008799314498901367,3,
758,imfact_baseline,0,0,2,2,12.097508430480957,0.2899278863549313,0.0,4,0.984375,0.9302174346762248,1.0,0.43435487151145935,1.0,0.016035795211791992,12,
758,hungarian_matching,0,0,2,2,2.3558530807495117,0.05646018006017659,0.0,1,0.9765625,0.9998977278062969,1.0,0.36991530656814575,1.0,0.004789829254150391,1,
758,composite_reference,0,0,2,2,2.3558530807495117,0.05646018006017659,0.0,1,0.9765625,0.9998977278062969,1.0,0.36991530656814575,1.0,0.013046503067016602,1,
758,fourier_decomposition,0,0,2,2,8.979498863220215,0.215201926983608,0.0,3,0.9609375,0.944957914717007,1.0,0.4345399737358093,1.0,0.005982160568237305,3,
782,imfact_baseline,1,1,2,2,14.16603946685791,0.3077985772111596,0.0,4,0.9453125,0.9739754109607467,1.0,0.5012644529342651,1.0,0.005324363708496094,4,
782,hungarian_matching,1,1,2,2,12.988869667053223,0.2822211255625518,0.0,3,0.9453125,0.9872371928173578,1.0,0.5051718950271606,1.0,0.005271196365356445,3,
782,composite_reference,1,1,2,2,14.665846824645996,0.3186583516715342,0.0,4,0.9453125,0.9246584825057997,1.0,0.5116214752197266,1.0,0.010054588317871094,4,
782,fourier_decomposition,1,1,2,0,24.465728759765625,0.531589405797435,0.0,4,0.9375,0.23821514344327263,1.0,0.37809333205223083,0.0,0.008540630340576172,4,
789,imfact_baseline,1,1,0,0,13.897357940673828,0.28056818353623264,0.0,4,0.703125,0.9551168202001609,1.0,0.5754971504211426,1.0,0.007351398468017578,4,
789,hungarian_matching,1,1,0,0,5.315396785736084,0.1073104130522232,0.0,3,0.9609375,0.999762397283666,1.0,0.47938892245292664,1.0,0.005689859390258789,3,
789,composite_reference,1,1,0,0,9.195135116577148,0.18563689357656335,0.0,4,0.90625,0.9822288346652224,1.0,0.43529149889945984,1.0,0.01281428337097168,4,
789,fourier_decomposition,1,1,0,0,10.929834365844727,0.22065804072023926,0.0,3,0.9453125,0.7585021713030364,1.0,0.5095664858818054,1.0,0.006219625473022461,3,
859,imfact_baseline,2,2,1,1,8.958428382873535,0.15392828446793766,0.0,4,0.9375,0.9467121908785552,1.0,0.3932642936706543,1.0,0.0064945220947265625,4,
859,hungarian_matching,2,2,1,1,10.889676094055176,0.18711196740423708,0.0,5,0.9375,0.8844294944071093,1.0,0.4352477490901947,1.0,0.006803989410400391,5,
859,composite_reference,2,2,1,1,12.29466724395752,0.2112532417610827,0.0,5,0.8671875,0.8978049753315999,1.0,0.5434819459915161,1.0,0.012049198150634766,5,
859,fourier_decomposition,2,2,1,0,13.995068550109863,0.24047040405524778,0.0,4,0.8828125,0.7487256723641967,1.0,0.39949172735214233,0.0,0.012639760971069336,4,
881,imfact_baseline,2,2,0,0,8.108769416809082,0.15407869247583708,0.0,5,1.0,0.981735299891679,1.0,0.45337480306625366,1.0,0.008507728576660156,5,
881,hungarian_matching,2,2,0,0,13.789413452148438,0.2620193873451926,0.0,1,0.78125,0.9994300365028436,1.0,0.5039694309234619,1.0,0.006363391876220703,1,
881,composite_reference,2,2,0,0,15.201486587524414,0.28885087942436966,0.0,3,0.7265625,0.9810051941406995,1.0,0.5309287905693054,1.0,0.01578521728515625,3,
881,fourier_decomposition,2,2,0,0,26.933612823486328,0.5117787464631416,0.0,2,0.9375,0.052600972472929254,1.0,0.5707565546035767,1.0,0.007404804229736328,2,
