sample_idx,config,true_label,pred_orig,target_class,pred_cf,l2_norm,normalized_distance,sparsity_pct,n_components_changed,range_validity,autocorr,temporal_consistency,confidence,validity,elapsed,n_iter,error
554,hungarian_matching,1,1,0,0,17.73896026611328,0.26870356232956183,0.0,1,1.0,0.999798104199505,1.0,0.7310540080070496,1.0,0.03617691993713379,1,
554,composite_reference,1,1,0,0,17.73896026611328,0.26870356232956183,0.0,1,1.0,0.999798104199505,1.0,0.7310540080070496,1.0,0.02028489112854004,1,
554,fourier_decomposition,1,1,0,0,5.618624210357666,0.08510895329070044,0.0,2,0.9929577464788732,0.989244665021421,1.0,0.7143054604530334,1.0,0.011912107467651367,2,
824,imfact_baseline,1,1,0,0,6.134273052215576,0.07344109238288138,0.0,1,0.9741784037558685,0.9999977101057909,1.0,0.7178172469139099,1.0,0.010689496994018555,1,
824,hungarian_matching,1,1,0,0,6.134273052215576,0.07344109238288138,0.0,1,0.9741784037558685,0.9999977101057909,1.0,0.7178172469139099,1.0,0.010264873504638672,1,
824,composite_reference,1,1,0,0,6.134273052215576,0.07344109238288138,0.0,1,0.9741784037558685,0.9999977101057909,1.0,0.7178172469139099,1.0,0.016155481338500977,1,
824,fourier_decomposition,1,1,0,0,2.0179388523101807,0.02415928218617377,0.0023474178403756207,1,0.9413145539906104,0.9999860873531714,1.0,0.6581167578697205,1.0,0.008224010467529297,1,
942,imfact_baseline,1,1,0,0,12.560823440551758,0.1583385756417204,0.0,2,0.744131455399061,0.9999942796752509,1.0,0.6674230694770813,1.0,0.015366554260253906,2,
942,hungarian_matching,1,1,0,0,13.976157188415527,0.17617991627954113,0.0,1,0.8309859154929577,0.9998488579594724,1.0,0.7308222651481628,1.0,0.023993253707885742,1,
942,composite_reference,1,1,0,0,20.120807647705078,0.2536378318489214,0.0,1,0.9154929577464789,0.9999461638073024,1.0,0.7101144790649414,1.0,0.016904830932617188,1,
942,fourier_decomposition,1,1,0,1,14.910446166992188,0.18795732775305898,0.0,3,0.9929577464788732,0.9942454715002078,1.0,0.6773204207420349,0.0,0.014075994491577148,4,
1046,imfact_baseline,1,1,0,0,1.2754300832748413,0.015613946009909589,0.0,1,0.9295774647887324,0.9998473695848547,1.0,0.5222358703613281,1.0,0.027414560317993164,1,
1046,hungarian_matching,1,1,0,0,8.388864517211914,0.10269734058638134,0.0,1,0.8661971830985915,0.9999622564439077,1.0,0.7103741765022278,1.0,0.014972448348999023,1,
1046,composite_reference,1,1,0,0,7.032090187072754,0.0860875699558896,0.0,1,0.92018779342723,0.9999143444887667,1.0,0.5370200872421265,1.0,0.01573634147644043,1,
1046,fourier_decomposition,1,1,0,0,2.071866273880005,0.025363999614194357,0.0,1,0.9272300469483568,0.999999465281478,1.0,0.5848522782325745,1.0,0.00827646255493164,1,
1050,imfact_baseline,1,1,0,0,10.517237663269043,0.12217022872060913,0.0,4,0.9460093896713615,0.999987651785521,1.0,0.6393433809280396,1.0,0.012673377990722656,4,
1050,hungarian_matching,1,1,0,0,15.83726978302002,0.18396873149105444,0.0,2,0.9295774647887324,0.9998830402502803,1.0,0.7282664179801941,1.0,0.018204927444458008,2,
1050,composite_reference,1,1,0,0,30.630407333374023,0.3558086248058194,0.0,3,0.607981220657277,0.9998091828945131,1.0,0.7310571670532227,1.0,0.02199864387512207,3,
1050,fourier_decomposition,1,1,0,0,12.80919075012207,0.14879399075801716,0.0,3,0.9530516431924883,0.9998915646216748,1.0,0.7291263937950134,1.0,0.015455961227416992,3,
1164,imfact_baseline,1,1,0,0,40.00935745239258,0.6293894882192529,0.0,3,0.3779342723004695,0.9999643114947355,1.0,0.7310563921928406,1.0,0.024323463439941406,3,
1164,hungarian_matching,1,1,0,0,6.5064921379089355,0.10235399960256568,0.0,1,0.9553990610328639,0.9999848029332289,1.0,0.713844358921051,1.0,0.05034995079040527,13,
1164,composite_reference,1,1,0,0,36.06024169921875,0.5672657226535045,0.0,3,0.5774647887323944,0.9999985978570131,1.0,0.6810665130615234,1.0,0.02200937271118164,3,
1164,fourier_decomposition,1,1,0,1,2.3524937629699707,0.037007213806831876,0.0,4,0.9976525821596244,0.9998549095148407,1.0,0.7013369202613831,0.0,0.010371685028076172,4,
1207,imfact_baseline,0,0,1,1,2.2395260334014893,0.026637782430613308,0.0,1,0.92018779342723,0.9999958366369192,1.0,0.5791465044021606,1.0,0.012038230895996094,1,
1207,hungarian_matching,0,0,1,1,9.42641830444336,0.11212143826358345,0.0,3,0.8474178403755869,0.9999658110891408,1.0,0.5378121137619019,1.0,0.016887187957763672,3,
1207,composite_reference,0,0,1,1,9.433208465576172,0.11220220304694699,0.0,1,0.8943661971830986,0.9999777513517403,1.0,0.5787057280540466,1.0,0.020556926727294922,1,
1207,fourier_decomposition,0,0,1,1,7.757567882537842,0.09227149064746352,0.0,3,0.9131455399061033,0.9995723248215194,1.0,0.7154663801193237,1.0,0.02260279655456543,3,
1210,imfact_baseline,1,1,0,0,8.196708679199219,0.09576665430877444,0.0,2,0.8826291079812206,0.999819339878417,1.0,0.6724054217338562,1.0,0.011703014373779297,2,
1210,hungarian_matching,1,1,0,0,20.94444465637207,0.24470546283853017,0.0,1,0.812206572769953,0.9999879071835264,1.0,0.7245061993598938,1.0,0.011345386505126953,1,
1210,composite_reference,1,1,0,0,20.94444465637207,0.24470546283853017,0.0,1,0.812206572769953,0.9999879071835264,1.0,0.7245061993598938,1.0,0.019353389739990234,1,
1210,fourier_decomposition,1,1,0,0,3.620023727416992,0.04229472761095775,0.0023474178403756207,2,0.9413145539906104,0.9998145613307992,1.0,0.5434423089027405,1.0,0.012285470962524414,2,
1375,imfact_baseline,1,1,0,0,16.786413192749023,0.2054818065786222,0.0,3,0.9084507042253521,0.9999729970442748,1.0,0.7245463728904724,1.0,0.010944604873657227,3,
1375,hungarian_matching,1,1,0,0,13.604023933410645,0.16652630806106403,0.0,1,0.9882629107981221,0.9999623893346288,1.0,0.6985170841217041,1.0,0.009190797805786133,1,
1375,composite_reference,1,1,0,1,14.598302841186523,0.17869723605305807,0.0,2,1.0,0.9999083475314798,1.0,0.6288149952888489,0.0,0.018868207931518555,4,
1375,fourier_decomposition,1,1,0,1,2.7295124530792236,0.033411851805234614,0.0023474178403756207,1,0.9342723004694836,0.9999368071302189,1.0,0.6989153623580933,0.0,0.011065244674682617,4,
1438,imfact_baseline,1,1,0,0,10.758399963378906,0.13924019880736524,0.0,4,0.8849765258215962,0.9999907609973194,1.0,0.7080947756767273,1.0,0.011506080627441406,4,
1438,hungarian_matching,1,1,0,0,8.14887809753418,0.10546655731520896,0.0,4,0.931924882629108,0.9999670128436636,1.0,0.5204434990882874,1.0,0.013089895248413086,4,
1438,composite_reference,1,1,0,0,2.618534564971924,0.03389028802161546,0.0,1,1.0,0.9999994897464144,1.0,0.5886209607124329,1.0,0.016137361526489258,1,
1438,fourier_decomposition,1,1,0,0,9.078142166137695,0.11749352360176972,0.0,2,0.931924882629108,0.999525476855143,1.0,0.5224650502204895,1.0,0.009903669357299805,2,
1513,imfact_baseline,0,0,1,1,26.598175048828125,0.2985540730516502,0.0,2,0.755868544600939,0.9997504096195416,1.0,0.5468974113464355,1.0,0.009842157363891602,2,
1513,hungarian_matching,0,0,1,1,6.0129570960998535,0.06749308284609276,0.0,4,0.960093896713615,0.9999997444848908,1.0,0.6919287443161011,1.0,0.011288166046142578,4,
1513,composite_reference,0,0,1,0,19.54348373413086,0.21936793256424988,0.0,3,0.8873239436619719,0.9999891712581265,1.0,0.6502577066421509,0.0,0.022082805633544922,4,
1513,fourier_decomposition,0,0,1,1,7.6857123374938965,0.08626910374301107,0.0,3,0.9812206572769953,0.9951803462226386,1.0,0.6794942617416382,1.0,0.01232004165649414,3,
1565,imfact_baseline,1,1,0,0,16.048259735107422,0.2162420943972331,0.0,3,1.0,0.9984252812788532,1.0,0.6092697978019714,1.0,0.009792327880859375,3,
1565,hungarian_matching,1,1,0,0,17.542245864868164,0.2363727936152388,0.0,1,1.0,0.9996098948435717,1.0,0.7291529178619385,1.0,0.008517742156982422,1,
1565,composite_reference,1,1,0,0,17.723474502563477,0.23881475684532416,0.0,2,0.9976525821596244,0.9996139061713561,1.0,0.730244517326355,1.0,0.026380062103271484,2,
1565,fourier_decomposition,1,1,0,0,16.725727081298828,0.22537062049565398,0.0,1,0.6032863849765259,0.9998712746456598,1.0,0.6231924295425415,1.0,0.008320808410644531,1,
1722,imfact_baseline,1,1,0,0,19.231821060180664,0.2527366154242564,0.0,2,1.0,0.9973942667770935,1.0,0.7308529615402222,1.0,0.008629322052001953,2,
1722,hungarian_matching,1,1,0,0,12.832803726196289,0.16864338379675878,0.0,2,0.9882629107981221,0.9999526799714558,1.0,0.7296627163887024,1.0,0.009502172470092773,2,
1722,composite_reference,1,1,0,0,12.832803726196289,0.16864338379675878,0.0,2,0.9882629107981221,0.9999526799714558,1.0,0.7296627163887024,1.0,0.019306182861328125,2,
1722,fourier_decomposition,1,1,0,0,8.163595199584961,0.10728258202800832,0.0,4,0.9530516431924883,0.9999828521758377,1.0,0.7290204763412476,1.0,0.03121352195739746,4,
1780,imfact_baseline,0,0,1,1,12.504186630249023,0.15924356539339007,0.0,3,0.9178403755868545,0.9999782705614385,1.0,0.7211816906929016,1.0,0.03702664375305176,15,
1780,hungarian_matching,0,0,1,1,8.576401710510254,0.10922236103896214,0.0,1,0.960093896713615,0.9999973886753137,1.0,0.6550775766372681,1.0,0.03397536277770996,13,
1780,composite_reference,0,0,1,0,10.300721168518066,0.1311819483747834,0.0,1,0.9694835680751174,0.9999962052564298,1.0,0.6798279881477356,0.0,0.02339649200439453,4,
1780,fourier_decomposition,0,0,1,1,17.078039169311523,0.2174925828978111,0.0,4,0.6549295774647887,0.9999568904200441,1.0,0.6294897198677063,1.0,0.019942522048950195,4,
1834,imfact_baseline,1,1,0,0,2.909041404724121,0.0402183883564988,0.0,1,0.9812206572769953,0.9999650880306341,1.0,0.5128470063209534,1.0,0.008498430252075195,1,
1834,hungarian_matching,1,1,0,0,10.910848617553711,0.15084582374356353,0.0,2,1.0,0.9999939988770234,1.0,0.7292855978012085,1.0,0.010081768035888672,2,
1834,composite_reference,1,1,0,0,10.910848617553711,0.15084582374356353,0.0,2,1.0,0.9999939988770234,1.0,0.7292855978012085,1.0,0.01542043685913086,2,
1834,fourier_decomposition,1,1,0,0,16.129764556884766,0.22299893497363338,0.0,1,0.6150234741784038,0.9998996187338701,1.0,0.6896459460258484,1.0,0.008942842483520508,1,
1910,imfact_baseline,1,1,0,0,10.140721321105957,0.15634883071957859,0.0,2,0.9272300469483568,0.9999975064414824,1.0,0.5268378853797913,1.0,0.010988950729370117,2,
1910,hungarian_matching,1,1,0,0,24.29818344116211,0.37462744999496744,0.0,2,0.8755868544600939,0.9999980822954205,1.0,0.7310090065002441,1.0,0.028614282608032227,6,
1910,composite_reference,1,1,0,1,16.7271728515625,0.2578982139212215,0.0,3,0.5985915492957746,0.9999991428366752,1.0,0.6737341284751892,0.0,0.04686141014099121,4,
1910,fourier_decomposition,1,1,0,1,1.6189161539077759,0.024960319851183233,0.0,4,1.0,0.9999988531450517,1.0,0.5620378851890564,0.0,0.013282299041748047,4,
2073,imfact_baseline,0,0,1,1,5.237502574920654,0.06345028868050386,0.0,4,0.9342723004694836,0.99980666364701,1.0,0.5727591514587402,1.0,0.017412185668945312,8,
2073,hungarian_matching,0,0,1,1,16.159988403320312,0.1957719188863219,0.0,2,0.8708920187793427,0.9999369872411316,1.0,0.5898833274841309,1.0,0.04465341567993164,6,
2073,composite_reference,0,0,1,0,12.936294555664062,0.1567181327878106,0.0,3,0.9859154929577465,0.9989698692857997,1.0,0.7253814935684204,0.0,0.024327516555786133,4,
2073,fourier_decomposition,0,0,1,0,5.215660572052002,0.06318568138579576,0.0,4,0.9436619718309859,0.999994707876245,1.0,0.6882277727127075,0.0,0.014817476272583008,4,
2082,imfact_baseline,1,1,0,0,18.079273223876953,0.25665772370436063,0.0,3,0.9225352112676056,0.9992658330403046,1.0,0.5830796957015991,1.0,0.02495574951171875,11,
2082,hungarian_matching,1,1,0,0,10.952227592468262,0.1554804647601981,0.0,1,1.0,0.9999926785695258,1.0,0.7176593542098999,1.0,0.016003847122192383,5,
2082,composite_reference,1,1,0,0,23.846113204956055,0.3385251751324587,0.0,3,0.6596244131455399,0.999941227934718,1.0,0.7277638912200928,1.0,0.017426490783691406,3,
2082,fourier_decomposition,1,1,0,1,3.302888870239258,0.04688860711306239,0.0023474178403756207,2,0.960093896713615,0.9993596253133925,1.0,0.5706827044487,0.0,0.015098810195922852,4,
2213,imfact_baseline,1,1,0,0,3.8801891803741455,0.05218594394598763,0.0,2,0.9272300469483568,0.9999985767164411,1.0,0.5792095065116882,1.0,0.009473323822021484,2,
2213,hungarian_matching,1,1,0,0,6.817177772521973,0.0916864721199909,0.0,3,0.92018779342723,0.9999949406934275,1.0,0.7241482734680176,1.0,0.01085972785949707,3,
2213,composite_reference,1,1,0,1,5.97361946105957,0.0803411781895274,0.0,2,0.9413145539906104,0.99998883129553,1.0,0.5349039435386658,0.0,0.019387245178222656,4,
2213,fourier_decomposition,1,1,0,0,7.179794788360596,0.0965634279545492,0.0,4,0.9671361502347418,0.9986615698911393,1.0,0.5450669527053833,1.0,0.01448822021484375,4,
2253,imfact_baseline,1,1,0,0,22.50339698791504,0.3439165520699705,0.0,2,0.7887323943661971,0.9998943073936668,1.0,0.7289096117019653,1.0,0.008829355239868164,2,
2253,hungarian_matching,1,1,0,0,22.407438278198242,0.3424500273224132,0.0,1,0.7910798122065728,0.9999372314228755,1.0,0.7293311357498169,1.0,0.007903099060058594,1,
2253,composite_reference,1,1,0,0,22.630504608154297,0.3458591216525976,0.0,2,0.7910798122065728,0.99993766982289,1.0,0.728534460067749,1.0,0.020867109298706055,2,
2253,fourier_decomposition,1,1,0,0,18.332246780395508,0.2801693943272332,0.0,3,1.0,0.9938313364444731,1.0,0.7306990623474121,1.0,0.022924423217773438,3,
2602,imfact_baseline,1,1,0,0,19.328065872192383,0.269290583994675,0.0,2,0.8051643192488263,0.9997920817153259,1.0,0.7305431365966797,1.0,0.013153791427612305,2,
2602,hungarian_matching,1,1,0,0,14.904542922973633,0.20765932268865972,0.0,1,0.9131455399061033,0.9999944075187371,1.0,0.6648228764533997,1.0,0.008488655090332031,1,
2602,composite_reference,1,1,0,0,14.904542922973633,0.20765932268865972,0.0,1,0.9131455399061033,0.9999944075187371,1.0,0.6648228764533997,1.0,0.018712997436523438,1,
2602,fourier_decomposition,1,1,0,0,7.770290374755859,0.10826049779955861,0.0,3,0.9131455399061033,0.9906143672252751,1.0,0.7283068299293518,1.0,0.010629415512084961,3,
2729,imfact_baseline,1,1,0,0,16.138254165649414,0.2523878006496505,0.0,2,0.9694835680751174,0.9999948814076376,1.0,0.730750560760498,1.0,0.010486841201782227,2,
2729,hungarian_matching,1,1,0,0,12.202411651611328,0.19083475868952035,0.0,1,0.8380281690140845,0.9999811503803672,1.0,0.6624180674552917,1.0,0.008445262908935547,1,
2729,composite_reference,1,1,0,0,12.202411651611328,0.19083475868952035,0.0,1,0.8380281690140845,0.9999811503803672,1.0,0.6624180674552917,1.0,0.015091657638549805,1,
2729,fourier_decomposition,1,1,0,0,1.547250509262085,0.024197608308704873,0.0,2,1.0,0.9999813254360579,1.0,0.5330039858818054,1.0,0.009338140487670898,2,
2744,imfact_baseline,0,0,1,1,12.803437232971191,0.14785799908640518,0.0,2,0.9671361502347418,0.999888897203644,1.0,0.5849631428718567,1.0,0.026787996292114258,14,
2744,hungarian_matching,0,0,1,1,12.242096900939941,0.14137546968508924,0.0,1,0.8568075117370892,0.9999610706172524,1.0,0.6513911485671997,1.0,0.011238813400268555,1,
2744,composite_reference,0,0,1,1,9.082380294799805,0.10488609838869473,0.0,3,0.9483568075117371,0.9999750291080822,1.0,0.6538106203079224,1.0,0.02104783058166504,3,
2744,fourier_decomposition,0,0,1,1,1.9463837146759033,0.02247743291662616,0.0023474178403756207,1,0.9295774647887324,0.999902593955999,1.0,0.500953197479248,1.0,0.012197494506835938,1,
2803,imfact_baseline,0,0,1,1,15.470645904541016,0.17668061037657773,0.0,3,0.6713615023474179,0.9999888731561989,1.0,0.7126110196113586,1.0,0.013468742370605469,3,
2803,hungarian_matching,0,0,1,1,7.597214221954346,0.08676305140579287,0.0,4,0.9788732394366197,0.9999873122904321,1.0,0.7256805300712585,1.0,0.0298159122467041,8,
2803,composite_reference,0,0,1,1,19.36020851135254,0.22110088214219675,0.0,1,0.7323943661971831,0.9999987799143379,1.0,0.7310407757759094,1.0,0.01909661293029785,1,
2803,fourier_decomposition,0,0,1,0,0.0,0.0,1.0,0,0.9342723004694836,0.9999999999999998,1.0,0.7183040976524353,0.0,0.01780223846435547,4,
