sample_idx,config,true_label,pred_orig,target_class,pred_cf,l2_norm,normalized_distance,sparsity_pct,n_components_changed,range_validity,autocorr,temporal_consistency,confidence,validity,elapsed,n_iter,error
1091,fourier_decomposition,0,0,2,2,11.83763313293457,0.34580642240036896,0.0,2,0.859375,0.9987095909116025,1.0,0.47518154978752136,1.0,0.01130223274230957,2,
1125,imfact_baseline,1,1,0,0,10.028386116027832,0.25982732205888925,0.0,3,0.765625,0.995740153326298,1.0,0.460777223110199,1.0,0.009809732437133789,3,
1125,hungarian_matching,1,1,0,0,10.028386116027832,0.25982732205888925,0.0,3,0.765625,0.9957401539373038,1.0,0.460777223110199,1.0,0.009568929672241211,3,
1125,composite_reference,1,1,0,0,13.914033889770508,0.36050129330756897,0.0,4,0.9765625,0.9076994783942254,1.0,0.45117807388305664,1.0,0.025675296783447266,4,
1125,fourier_decomposition,1,1,0,0,11.463759422302246,0.2970166761592495,0.0,2,0.859375,0.9803511275485177,1.0,0.4737129807472229,1.0,0.008569717407226562,2,
1271,imfact_baseline,1,1,0,0,6.186496257781982,0.17257604433246426,0.0,3,0.921875,0.9886229329601978,1.0,0.4479345381259918,1.0,0.009443044662475586,3,
1271,hungarian_matching,1,1,0,0,9.56490421295166,0.26681877183934943,0.0,4,0.7890625,0.9977697532120291,1.0,0.4745103120803833,1.0,0.016460657119750977,4,
1271,composite_reference,1,1,0,0,10.455995559692383,0.29167630239486564,0.0,5,0.828125,0.9981908413439037,1.0,0.4751172363758087,1.0,0.023028135299682617,5,
1271,fourier_decomposition,1,1,0,0,9.434253692626953,0.263174196776485,0.0,4,0.9140625,0.9947693450487464,1.0,0.47389698028564453,1.0,0.008170843124389648,4,
1424,imfact_baseline,2,2,3,3,11.129023551940918,0.3359213871066212,0.0,5,1.0,0.9968082547708825,1.0,0.4751748740673065,1.0,0.0126800537109375,5,
1424,hungarian_matching,2,2,3,3,16.893037796020508,0.509903915864578,0.0,3,0.6640625,0.9975158644993986,1.0,0.40603160858154297,1.0,0.012514352798461914,3,
1424,composite_reference,2,2,3,1,24.705320358276367,0.7457119166773871,0.0,3,0.640625,0.9963999753074114,1.0,0.468636691570282,0.0,0.017281055450439453,5,
1424,fourier_decomposition,2,2,3,3,9.67194938659668,0.29194067555045816,0.0,2,0.890625,0.9917693223989031,1.0,0.45137035846710205,1.0,0.013002634048461914,2,
1531,imfact_baseline,2,2,3,3,9.690048217773438,0.28926697027276455,0.0,5,1.0,0.9949033384705908,1.0,0.47519588470458984,1.0,0.012610197067260742,5,
1531,hungarian_matching,2,2,3,3,7.915938854217529,0.23630632147154731,0.0,2,0.9296875,0.9924220719192073,1.0,0.472158819437027,1.0,0.012240171432495117,2,
1531,composite_reference,2,2,3,3,7.915938854217529,0.23630632147154731,0.0,2,0.9296875,0.9924220719192073,1.0,0.472158819437027,1.0,0.016303539276123047,2,
1531,fourier_decomposition,2,2,3,3,17.819631576538086,0.5319509997966224,0.0,3,0.8359375,0.9715311430957287,1.0,0.47511813044548035,1.0,0.009490489959716797,3,
1620,imfact_baseline,2,2,3,3,10.526769638061523,0.2780513826724105,0.0,5,1.0,0.997249006257695,1.0,0.47289395332336426,1.0,0.01251220703125,5,
1620,hungarian_matching,2,2,3,3,11.349857330322266,0.2997922090381983,0.0,4,0.71875,0.9921291770606857,1.0,0.47187548875808716,1.0,0.012416839599609375,4,
1620,composite_reference,2,2,3,3,14.349526405334473,0.37902469559809276,0.0,2,0.59375,0.9885738419722615,1.0,0.47413092851638794,1.0,0.014992713928222656,2,
1620,fourier_decomposition,2,2,3,3,5.029842853546143,0.13285697399482446,0.0,1,0.9296875,0.9969228162427552,1.0,0.32343021035194397,1.0,0.007755756378173828,1,
1913,imfact_baseline,3,3,2,2,13.285849571228027,0.35985797241844225,0.0,3,0.6015625,0.9976225832744444,1.0,0.4749300181865692,1.0,0.008021116256713867,3,
1913,hungarian_matching,3,3,2,2,10.759775161743164,0.2914372056242783,0.0,4,0.9453125,0.9946759658878455,1.0,0.4736211895942688,1.0,0.009567975997924805,4,
1913,composite_reference,3,3,2,2,11.4407958984375,0.3098832026354491,0.0,4,0.9375,0.9934173157100854,1.0,0.4738219976425171,1.0,0.01844620704650879,4,
1913,fourier_decomposition,3,3,2,2,12.583789825439453,0.34084211684356003,0.0,4,0.921875,0.9951236489153518,1.0,0.47515973448753357,1.0,0.009276390075683594,4,
2096,imfact_baseline,3,3,2,2,10.168856620788574,0.2824590458902714,0.0,5,0.6953125,0.9969085949041814,1.0,0.47417891025543213,1.0,0.009821891784667969,5,
2096,hungarian_matching,3,3,2,2,11.926966667175293,0.33129384657546224,0.0,3,0.8515625,0.9952505056725731,1.0,0.41632941365242004,1.0,0.009836196899414062,3,
2096,composite_reference,3,3,2,1,16.8646240234375,0.4684465312668457,0.0,5,0.8984375,0.9473647841876746,1.0,0.37902510166168213,0.0,0.019766807556152344,5,
2096,fourier_decomposition,3,3,2,2,8.084197044372559,0.22455372015711905,0.0,2,0.8671875,0.9919666000700001,1.0,0.44813019037246704,1.0,0.007964849472045898,2,
2297,imfact_baseline,3,3,1,1,18.842557907104492,0.5310823102180919,0.0,3,0.625,0.9947000619861527,1.0,0.47228845953941345,1.0,0.008286237716674805,3,
2297,hungarian_matching,3,3,1,1,15.01527214050293,0.42320928274419484,0.0,2,0.7578125,0.9940670030576993,1.0,0.4738467335700989,1.0,0.009154081344604492,2,
2297,composite_reference,3,3,1,0,11.905481338500977,0.33555903421825245,0.0,3,0.9921875,0.8533875373792011,1.0,0.30193498730659485,0.0,0.023708581924438477,4,
2297,fourier_decomposition,3,3,1,1,29.108055114746094,0.820417972576125,0.0,2,0.9453125,0.09265746185648265,1.0,0.3392450213432312,1.0,0.008360862731933594,2,
2420,imfact_baseline,2,2,3,3,16.13108253479004,0.42390141345324356,0.0,3,0.6953125,0.9964646313288469,1.0,0.4731075167655945,1.0,0.007761478424072266,3,
2420,hungarian_matching,2,2,3,3,13.788623809814453,0.36234500133201836,0.0,2,0.9296875,0.9751716222003608,1.0,0.4676956534385681,1.0,0.00906991958618164,2,
2420,composite_reference,2,2,3,3,11.320141792297363,0.2974768801719757,0.0,1,0.921875,0.9979293784467251,1.0,0.4746871590614319,1.0,0.013876676559448242,1,
2420,fourier_decomposition,2,2,3,3,13.300915718078613,0.34952874123332206,0.0,2,0.8203125,0.9533946482560952,1.0,0.38057827949523926,1.0,0.0091705322265625,2,
2651,imfact_baseline,3,3,1,1,10.429549217224121,0.2765607121465436,0.0,5,1.0,0.9954357871352675,1.0,0.4750617444515228,1.0,0.010226726531982422,5,
2651,hungarian_matching,3,3,1,1,13.138503074645996,0.34839413393465435,0.0,2,0.7265625,0.982515375261022,1.0,0.4753372371196747,1.0,0.008612394332885742,2,
2651,composite_reference,3,3,1,1,13.138503074645996,0.34839413393465435,0.0,2,0.7265625,0.982515375261022,1.0,0.4753372371196747,1.0,0.01654791831970215,2,
2651,fourier_decomposition,3,3,1,1,24.572158813476562,0.6515807729455977,0.0078125,2,0.875,0.8647192482052493,1.0,0.4594084918498993,1.0,0.015716075897216797,2,
2662,imfact_baseline,2,2,3,3,10.319618225097656,0.3215570644680708,0.0,5,1.0,0.9984835144065042,1.0,0.47497889399528503,1.0,0.01097726821899414,5,
2662,hungarian_matching,2,2,3,3,10.319618225097656,0.3215570644680708,0.0,5,1.0,0.9984835144065042,1.0,0.47497889399528503,1.0,0.01292729377746582,5,
2662,composite_reference,2,2,3,3,11.097855567932129,0.3458067711880999,0.0,2,0.8671875,0.9965360136275978,1.0,0.4594724178314209,1.0,0.01915454864501953,2,
2662,fourier_decomposition,2,2,3,3,10.449356079101562,0.32559966784485306,0.0,3,0.8984375,0.9969845485951795,1.0,0.475105881690979,1.0,0.00982046127319336,3,
2843,imfact_baseline,1,1,0,0,9.907682418823242,0.3058679717765264,0.0,5,1.0,0.9997154730842527,1.0,0.47521233558654785,1.0,0.010840177536010742,5,
2843,hungarian_matching,1,1,0,0,8.539741516113281,0.26363717634578815,0.0,2,0.96875,0.9962631488518527,1.0,0.474508136510849,1.0,0.01117396354675293,2,
2843,composite_reference,1,1,0,0,8.539741516113281,0.26363717634578815,0.0,2,0.96875,0.9962631488518527,1.0,0.474508136510849,1.0,0.014830827713012695,2,
2843,fourier_decomposition,1,1,0,0,9.63050651550293,0.2973110532369453,0.0,2,0.8828125,0.9951457502325428,1.0,0.4744566082954407,1.0,0.007454633712768555,2,
2976,imfact_baseline,0,0,2,2,10.958245277404785,0.32052867098762117,0.0,4,0.8203125,0.9994313120106797,1.0,0.47507601976394653,1.0,0.009375333786010742,4,
2976,hungarian_matching,0,0,2,2,12.295882225036621,0.35965455129369794,0.0,1,0.8515625,0.9982580883275741,1.0,0.4404884874820709,1.0,0.007510662078857422,1,
2976,composite_reference,0,0,2,2,12.295882225036621,0.35965455129369794,0.0,1,0.8515625,0.9982580883275741,1.0,0.4404884874820709,1.0,0.014889955520629883,1,
2976,fourier_decomposition,0,0,2,2,11.894360542297363,0.34791004219729205,0.0,2,0.828125,0.986706084310967,1.0,0.47491633892059326,1.0,0.013175010681152344,2,
3125,imfact_baseline,1,1,0,0,12.445956230163574,0.3120145196521054,0.0,3,0.625,0.9975685909731412,1.0,0.425800621509552,1.0,0.009060859680175781,3,
3125,hungarian_matching,1,1,0,0,11.48271369934082,0.28786646304599683,0.0,3,1.0,0.3990185976952395,1.0,0.37759411334991455,1.0,0.009810447692871094,3,
3125,composite_reference,1,1,0,0,12.332731246948242,0.3091760202955891,0.0,2,0.7265625,0.9990683580791724,1.0,0.47524788975715637,1.0,0.014934301376342773,2,
3125,fourier_decomposition,1,1,0,0,9.942526817321777,0.24925467128965303,0.0078125,1,0.859375,0.9860217602188391,1.0,0.46753132343292236,1.0,0.01252126693725586,1,
3180,imfact_baseline,3,3,1,1,10.804269790649414,0.3154471776897063,0.0,5,0.8984375,0.9995308838058461,1.0,0.4751260578632355,1.0,0.012446165084838867,5,
3180,hungarian_matching,3,3,1,1,11.846044540405273,0.34586338451964826,0.0,1,0.875,0.9992501807179436,1.0,0.47372689843177795,1.0,0.00795292854309082,1,
3180,composite_reference,3,3,1,1,11.846044540405273,0.34586338451964826,0.0,1,0.875,0.9992501807179436,1.0,0.47372689843177795,1.0,0.01588892936706543,1,
3180,fourier_decomposition,3,3,1,1,12.134896278381348,0.35429685270221595,0.0,2,0.875,0.9299269954648812,1.0,0.47265055775642395,1.0,0.008902788162231445,2,
3290,imfact_baseline,0,0,2,2,11.498717308044434,0.33054464887359397,0.0,5,0.8203125,0.9972643131642602,1.0,0.4750266671180725,1.0,0.010010242462158203,5,
3290,hungarian_matching,0,0,2,2,11.468308448791504,0.32967050913825374,0.0,3,1.0,0.9974553632574504,1.0,0.4749201536178589,1.0,0.00903177261352539,3,
3290,composite_reference,0,0,2,0,14.769648551940918,0.42457155557448645,0.0,5,0.921875,0.9783865551353186,1.0,0.4563896656036377,0.0,0.023245573043823242,5,
3290,fourier_decomposition,0,0,2,2,7.818334102630615,0.22474754631305838,0.0,1,0.8828125,0.9971773415240927,1.0,0.47295063734054565,1.0,0.0075724124908447266,1,
3291,imfact_baseline,0,0,2,2,11.640061378479004,0.3503642989866596,0.0,4,1.0,0.9996165388023518,1.0,0.4752810597419739,1.0,0.010406732559204102,4,
3291,hungarian_matching,0,0,2,2,11.640061378479004,0.3503642989866596,0.0,4,1.0,0.999616538671503,1.0,0.4752810597419739,1.0,0.008621692657470703,4,
3291,composite_reference,0,0,2,2,10.72716236114502,0.3228861600100741,0.0,4,0.90625,0.9981539209123652,1.0,0.4752252697944641,1.0,0.017308950424194336,4,
3291,fourier_decomposition,0,0,2,2,16.852210998535156,0.5072493091654616,0.0,4,0.9296875,0.8622884758929716,1.0,0.3352673351764679,1.0,0.010740280151367188,4,
3359,imfact_baseline,1,1,0,0,10.769187927246094,0.32638242841600723,0.0,4,1.0,0.9988097121091754,1.0,0.4751513600349426,1.0,0.008325576782226562,4,
3359,hungarian_matching,1,1,0,0,10.648197174072266,0.3227155543579506,0.0,3,0.96875,0.9985988845868419,1.0,0.4751932919025421,1.0,0.008642196655273438,3,
3359,composite_reference,1,1,0,3,12.875893592834473,0.39023048415964284,0.0,4,1.0,0.7451595159118558,1.0,0.30636414885520935,0.0,0.015648603439331055,4,
3359,fourier_decomposition,1,1,0,0,14.512838363647461,0.43984146811592817,0.0,2,0.9140625,0.9520425639329934,1.0,0.47497761249542236,1.0,0.010763406753540039,2,
3571,imfact_baseline,2,2,0,0,6.2632737159729,0.1616806066530351,0.0,3,0.9296875,0.9915571317681195,1.0,0.3617999255657196,1.0,0.008146524429321289,3,
3571,hungarian_matching,2,2,0,0,10.484692573547363,0.2706526223720037,0.0,4,0.75,0.9987751839163368,1.0,0.475218266248703,1.0,0.010239362716674805,4,
3571,composite_reference,2,2,0,2,13.946525573730469,0.36001663310870496,0.0,5,0.8125,0.9984288005143614,1.0,0.3909744322299957,0.0,0.017745256423950195,5,
3571,fourier_decomposition,2,2,0,0,10.615143775939941,0.27402009926953436,0.0078125,3,0.875,0.9892674572866782,1.0,0.45987987518310547,1.0,0.01105499267578125,3,
3754,imfact_baseline,2,2,3,3,9.296089172363281,0.28990825315772994,0.0,5,1.0,0.9985421889654739,1.0,0.47479575872421265,1.0,0.010869741439819336,5,
3754,hungarian_matching,2,2,3,3,17.52250862121582,0.5464577384240504,0.0,2,0.5546875,0.990273908630689,1.0,0.4202633202075958,1.0,0.01097726821899414,2,
3754,composite_reference,2,2,3,3,13.763078689575195,0.42921598824904195,0.0,3,0.734375,0.9912910879674394,1.0,0.4014890193939209,1.0,0.0173032283782959,3,
3754,fourier_decomposition,2,2,3,3,23.57268524169922,0.735138817404511,0.0,3,0.84375,0.767950981392558,1.0,0.474595308303833,1.0,0.010493755340576172,3,
